images ,Labels ,Root,Leaf,Flower ,seed,Fruit,Stem,gonorrhea,wound,Eye disease,Anti-cancer,Anti-Oxidant,abdominal pain,Lung disease,common Cold,Snakebite,stomachache,influenza
absh_251,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_252,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_253,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_254,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_255,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_256,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_257,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_258,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_259,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_260,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_261,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_262,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_263,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_264,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_265,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_266,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_267,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_268,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_269,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_270,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_271,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_272,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_273,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_274,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_275,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_276,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_277,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_278,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_279,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_280,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_281,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_282,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_283,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_284,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_285,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_286,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_287,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_288,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_289,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_290,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_291,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_292,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_293,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_294,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_295,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_296,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_297,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
absh_298,"['seed','wound','abdominal pain']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
amera_0,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_1,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_2,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_3,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_4,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_5,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_6,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_7,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_8,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_9,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_10,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_11,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_12,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_13,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_14,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_15,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_16,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_17,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_18,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_19,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_20,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_21,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_22,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_23,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_24,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_25,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_26,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_27,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_28,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_29,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_30,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_31,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_32,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_33,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_34,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_35,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_36,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_37,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_38,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_39,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_40,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_41,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_42,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_43,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_44,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_45,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_46,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_47,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_48,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_49,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_50,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_51,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_52,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_53,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_54,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_55,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_56,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_57,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_58,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_59,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_60,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_61,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_62,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_63,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_64,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_65,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_66,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_67,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_68,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_69,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_70,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_71,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_72,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_73,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_74,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_75,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_76,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_77,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_78,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_79,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_80,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_81,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_82,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_83,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_84,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_85,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_86,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_87,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_88,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_89,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_90,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_91,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_92,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_93,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_94,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_95,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_96,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_97,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_98,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_99,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_100,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_101,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_102,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_103,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_104,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_105,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_106,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_107,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_108,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_109,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_110,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_111,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_112,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_113,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_114,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_115,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_116,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_117,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_118,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_119,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_120,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_121,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_122,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_123,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_124,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_125,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_126,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_127,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_128,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_129,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_130,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_131,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_132,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_133,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_134,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_135,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_136,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_137,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_138,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_139,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_140,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_141,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_142,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_143,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_144,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_145,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_146,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_147,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_148,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_149,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_150,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_151,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_152,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_153,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_154,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_155,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_156,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_157,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_158,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_159,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_160,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_161,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_162,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_163,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_164,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_165,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_166,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_167,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_168,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_169,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_170,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_171,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_172,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_173,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_174,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_175,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_176,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_177,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_178,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_179,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_180,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_181,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_182,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_183,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_184,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_185,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_186,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_187,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_188,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_189,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_190,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_191,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_192,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_193,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_194,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_195,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_196,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_197,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_198,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_199,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_200,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_201,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_202,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_203,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_204,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_205,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_206,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_207,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_208,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_209,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_210,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_211,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_212,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_213,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_214,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amera_215,"['Root','gonorrhea']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
